tenant,pre-pr-issue-id,vendor_type,status,created_on,updated_on,update_query
th205,325276,PRIMARY,CREATED,2025-07-23 10:43:50.588000,2025-08-08 07:16:39.907000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325276 AND vendor_type = 'PRIMARY';
th205,325277,PRIMARY,CREATED,2025-07-23 10:46:26.752000,2025-08-08 07:16:39.909000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325277 AND vendor_type = 'PRIMARY';
th205,325278,PRIMARY,CREATED,2025-07-23 10:48:46.482000,2025-08-08 07:16:39.910000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325278 AND vendor_type = 'PRIMARY';
th205,325374,PRIMARY,CREATED,2025-07-23 12:55:11.748000,2025-08-08 07:16:39.934000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325374 AND vendor_type = 'PRIMARY';
th205,325407,PRIMARY,CREATED,2025-07-23 14:17:59.732000,2025-08-08 07:16:39.941000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325407 AND vendor_type = 'PRIMARY';
th205,325408,PRIMARY,CREATED,2025-07-23 14:18:35.666000,2025-08-08 07:16:39.941000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325408 AND vendor_type = 'PRIMARY';
th205,325409,PRIMARY,CREATED,2025-07-23 14:26:45.964000,2025-08-08 07:16:39.942000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325409 AND vendor_type = 'PRIMARY';
th205,325410,PRIMARY,CREATED,2025-07-23 14:28:53.263000,2025-08-08 07:16:39.943000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325410 AND vendor_type = 'PRIMARY';
th205,325411,PRIMARY,CREATED,2025-07-24 04:39:34.285000,2025-08-08 07:16:39.943000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325411 AND vendor_type = 'PRIMARY';
th205,325553,PRIMARY,CREATED,2025-07-25 04:55:25.343000,2025-08-08 07:16:39.968000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325553 AND vendor_type = 'PRIMARY';
th205,325554,PRIMARY,CREATED,2025-07-25 05:09:26.402000,2025-08-08 07:16:39.969000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325554 AND vendor_type = 'PRIMARY';
th205,325555,PRIMARY,CREATED,2025-07-25 05:12:15.686000,2025-08-08 07:16:39.971000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325555 AND vendor_type = 'PRIMARY';
th205,325571,PRIMARY,CREATED,2025-07-25 05:37:45.810000,2025-08-08 07:16:39.971000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325571 AND vendor_type = 'PRIMARY';
th205,325572,PRIMARY,CREATED,2025-07-25 05:38:02.168000,2025-08-08 07:16:39.980000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325572 AND vendor_type = 'PRIMARY';
th205,325573,PRIMARY,CREATED,2025-07-25 05:38:52.640000,2025-08-08 07:16:39.982000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325573 AND vendor_type = 'PRIMARY';
th205,325574,PRIMARY,CREATED,2025-07-25 05:39:31.439000,2025-08-08 07:16:39.983000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325574 AND vendor_type = 'PRIMARY';
th205,325575,PRIMARY,CREATED,2025-07-25 05:41:55.338000,2025-08-08 07:16:39.984000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325575 AND vendor_type = 'PRIMARY';
th205,325576,PRIMARY,CREATED,2025-07-25 05:42:49.323000,2025-08-08 07:16:39.985000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325576 AND vendor_type = 'PRIMARY';
th205,325577,PRIMARY,CREATED,2025-07-25 05:45:25.463000,2025-08-08 07:16:39.986000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325577 AND vendor_type = 'PRIMARY';
th205,325578,PRIMARY,CREATED,2025-07-25 05:46:30.910000,2025-08-08 07:16:39.988000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325578 AND vendor_type = 'PRIMARY';
th205,325648,PRIMARY,CREATED,2025-07-25 06:54:05.086000,2025-08-08 07:16:39.996000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325648 AND vendor_type = 'PRIMARY';
th205,325649,PRIMARY,CREATED,2025-07-25 06:57:24.484000,2025-08-08 07:16:39.997000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325649 AND vendor_type = 'PRIMARY';
th205,325650,PRIMARY,CREATED,2025-07-25 07:01:53.224000,2025-08-08 07:16:39.998000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325650 AND vendor_type = 'PRIMARY';
th205,325667,PRIMARY,CREATED,2025-07-25 07:02:06.343000,2025-08-08 07:16:39.999000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325667 AND vendor_type = 'PRIMARY';
th205,325668,PRIMARY,CREATED,2025-07-25 07:02:57.032000,2025-08-08 07:16:40.001000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325668 AND vendor_type = 'PRIMARY';
th205,325669,PRIMARY,CREATED,2025-07-25 07:03:02.790000,2025-08-08 07:16:40.002000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325669 AND vendor_type = 'PRIMARY';
th205,325670,PRIMARY,CREATED,2025-07-25 07:04:18.119000,2025-08-08 07:16:40.003000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325670 AND vendor_type = 'PRIMARY';
th205,325711,PRIMARY,CREATED,2025-07-25 07:32:57.326000,2025-08-08 07:16:40.004000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325711 AND vendor_type = 'PRIMARY';
th205,325712,PRIMARY,CREATED,2025-07-25 07:35:30.352000,2025-08-08 07:16:40.005000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325712 AND vendor_type = 'PRIMARY';
th205,325737,PRIMARY,CREATED,2025-07-25 09:12:41.318000,2025-08-08 07:16:40.007000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325737 AND vendor_type = 'PRIMARY';
th205,325761,PRIMARY,CREATED,2025-07-25 09:56:15.151000,2025-08-08 07:16:40.009000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325761 AND vendor_type = 'PRIMARY';
th205,325997,PRIMARY,CREATED,2025-07-25 12:58:54.480000,2025-08-08 07:16:40.066000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 325997 AND vendor_type = 'PRIMARY';
th205,326001,PRIMARY,CREATED,2025-07-25 13:01:12.708000,2025-08-08 07:16:40.069000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326001 AND vendor_type = 'PRIMARY';
th205,326122,PRIMARY,CREATED,2025-07-26 05:42:28.143000,2025-07-26 05:54:21.670000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326122 AND vendor_type = 'PRIMARY';
th205,326123,PRIMARY,CREATED,2025-07-26 05:43:47.806000,2025-07-26 05:54:31.261000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326123 AND vendor_type = 'PRIMARY';
th205,326126,PRIMARY,CREATED,2025-07-26 06:11:27.239000,2025-07-26 06:12:30.742000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326126 AND vendor_type = 'PRIMARY';
th205,326127,PRIMARY,CREATED,2025-07-26 06:12:27.323000,2025-07-26 06:14:42.891000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326127 AND vendor_type = 'PRIMARY';
th205,326141,PRIMARY,CREATED,2025-07-26 06:41:17.266000,2025-07-26 06:44:28.402000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326141 AND vendor_type = 'PRIMARY';
th205,326240,PRIMARY,CREATED,2025-07-26 08:27:49.758000,2025-07-26 08:27:50.898000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326240 AND vendor_type = 'PRIMARY';
th205,326341,PRIMARY,CREATED,2025-07-26 11:15:40.414000,2025-07-26 11:15:58.171000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326341 AND vendor_type = 'PRIMARY';
th205,326404,PRIMARY,CREATED,2025-07-26 12:08:10.135000,2025-07-26 12:08:24.319000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326404 AND vendor_type = 'PRIMARY';
th205,326408,PRIMARY,CREATED,2025-07-26 12:27:58.829000,2025-07-26 12:27:59.146000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326408 AND vendor_type = 'PRIMARY';
th205,326409,PRIMARY,CREATED,2025-07-26 12:31:13.373000,2025-07-26 12:31:13.567000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326409 AND vendor_type = 'PRIMARY';
th205,326411,PRIMARY,CREATED,2025-07-26 12:32:23.861000,2025-07-26 12:32:30.339000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326411 AND vendor_type = 'PRIMARY';
th205,326412,PRIMARY,CREATED,2025-07-26 12:32:53.946000,2025-07-26 12:33:02.257000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326412 AND vendor_type = 'PRIMARY';
th205,326514,PRIMARY,CREATED,2025-07-27 04:15:04.927000,2025-07-27 04:15:05.240000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326514 AND vendor_type = 'PRIMARY';
th205,326515,PRIMARY,CREATED,2025-07-27 04:25:55.498000,2025-07-27 04:28:58.582000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326515 AND vendor_type = 'PRIMARY';
th205,326516,PRIMARY,CREATED,2025-07-27 04:48:05.552000,2025-07-27 04:48:06.977000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326516 AND vendor_type = 'PRIMARY';
th205,326517,PRIMARY,CREATED,2025-07-27 06:02:19.983000,2025-07-27 06:02:20.202000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326517 AND vendor_type = 'PRIMARY';
th205,326518,PRIMARY,CREATED,2025-07-27 06:34:49.298000,2025-07-27 06:34:50.597000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326518 AND vendor_type = 'PRIMARY';
th205,326519,PRIMARY,CREATED,2025-07-27 06:35:53.896000,2025-07-27 06:36:08.127000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326519 AND vendor_type = 'PRIMARY';
th205,326520,PRIMARY,CREATED,2025-07-27 06:37:19.521000,2025-07-27 06:37:27.537000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326520 AND vendor_type = 'PRIMARY';
th205,326521,PRIMARY,CREATED,2025-07-27 06:37:40.129000,2025-07-27 06:37:41.611000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326521 AND vendor_type = 'PRIMARY';
th205,326522,PRIMARY,CREATED,2025-07-27 06:38:00.208000,2025-07-27 06:38:01.271000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 326522 AND vendor_type = 'PRIMARY';
th205,327395,PRIMARY,CREATED,2025-07-29 06:34:11.954000,2025-07-29 06:34:35.793000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327395 AND vendor_type = 'PRIMARY';
th205,327396,PRIMARY,CREATED,2025-07-29 06:34:30.432000,2025-07-29 06:34:43.521000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327396 AND vendor_type = 'PRIMARY';
th205,327397,PRIMARY,CREATED,2025-07-29 06:36:55.463000,2025-07-29 06:36:57.972000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327397 AND vendor_type = 'PRIMARY';
th205,327398,PRIMARY,CREATED,2025-07-29 06:38:02.109000,2025-07-29 06:38:20.659000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327398 AND vendor_type = 'PRIMARY';
th205,327399,PRIMARY,CREATED,2025-07-29 06:39:59.392000,2025-07-29 06:40:14.216000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327399 AND vendor_type = 'PRIMARY';
th205,327400,PRIMARY,CREATED,2025-07-29 06:40:19.331000,2025-07-29 06:40:29.143000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327400 AND vendor_type = 'PRIMARY';
th205,327401,PRIMARY,CREATED,2025-07-29 06:41:14.302000,2025-07-29 06:41:15.542000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327401 AND vendor_type = 'PRIMARY';
th205,327402,PRIMARY,CREATED,2025-07-29 06:41:38.786000,2025-07-29 06:41:40.911000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327402 AND vendor_type = 'PRIMARY';
th205,327403,PRIMARY,CREATED,2025-07-29 06:45:22.257000,2025-07-29 06:45:22.620000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327403 AND vendor_type = 'PRIMARY';
th205,327404,PRIMARY,CREATED,2025-07-29 06:45:38.525000,2025-07-29 06:45:42.194000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327404 AND vendor_type = 'PRIMARY';
th205,327405,PRIMARY,CREATED,2025-07-29 06:58:26.658000,2025-07-29 06:58:45.140000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327405 AND vendor_type = 'PRIMARY';
th205,327406,PRIMARY,CREATED,2025-07-29 06:59:32.242000,2025-07-29 06:59:33.521000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327406 AND vendor_type = 'PRIMARY';
th205,327407,PRIMARY,CREATED,2025-07-29 06:59:59.579000,2025-07-29 07:00:00.014000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327407 AND vendor_type = 'PRIMARY';
th205,327408,PRIMARY,CREATED,2025-07-29 07:00:27.326000,2025-07-29 07:00:28.208000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327408 AND vendor_type = 'PRIMARY';
th205,327409,PRIMARY,CREATED,2025-07-29 07:00:52.598000,2025-07-29 07:00:55.134000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327409 AND vendor_type = 'PRIMARY';
th205,327410,PRIMARY,CREATED,2025-07-29 07:06:00.663000,2025-07-29 07:07:59.919000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327410 AND vendor_type = 'PRIMARY';
th205,327411,PRIMARY,CREATED,2025-07-29 07:06:18.288000,2025-07-29 07:08:01.330000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327411 AND vendor_type = 'PRIMARY';
th205,327412,PRIMARY,CREATED,2025-07-29 07:11:10.839000,2025-07-29 07:11:12.061000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327412 AND vendor_type = 'PRIMARY';
th205,327573,PRIMARY,CREATED,2025-07-29 11:11:04.432000,2025-07-29 11:11:05.248000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327573 AND vendor_type = 'PRIMARY';
th205,327628,PRIMARY,CREATED,2025-07-29 11:24:31.748000,2025-07-29 11:24:33.691000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327628 AND vendor_type = 'PRIMARY';
th205,327629,PRIMARY,CREATED,2025-07-29 11:24:52.020000,2025-07-29 11:24:53.227000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327629 AND vendor_type = 'PRIMARY';
th205,327630,PRIMARY,CREATED,2025-07-29 11:25:38.389000,2025-07-29 11:25:47.990000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327630 AND vendor_type = 'PRIMARY';
th205,327640,PRIMARY,CREATED,2025-07-29 12:20:30.919000,2025-07-29 12:20:43.156000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327640 AND vendor_type = 'PRIMARY';
th205,327641,PRIMARY,CREATED,2025-07-29 12:20:55.260000,2025-07-29 12:20:58.413000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327641 AND vendor_type = 'PRIMARY';
th205,327642,PRIMARY,CREATED,2025-07-29 12:21:20.599000,2025-07-29 12:21:21.073000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327642 AND vendor_type = 'PRIMARY';
th205,327643,PRIMARY,CREATED,2025-07-29 12:26:32.548000,2025-07-29 12:26:33.657000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327643 AND vendor_type = 'PRIMARY';
th205,327644,PRIMARY,CREATED,2025-07-29 12:30:11.376000,2025-07-29 12:30:11.943000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327644 AND vendor_type = 'PRIMARY';
th205,327645,PRIMARY,CREATED,2025-07-29 12:30:35.993000,2025-07-29 12:30:37.507000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327645 AND vendor_type = 'PRIMARY';
th205,327755,PRIMARY,CREATED,2025-07-29 14:09:11.334000,2025-07-29 14:09:12.980000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327755 AND vendor_type = 'PRIMARY';
th205,327821,PRIMARY,CREATED,2025-07-30 06:49:38.163000,2025-07-30 06:49:39.627000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327821 AND vendor_type = 'PRIMARY';
th205,327822,PRIMARY,CREATED,2025-07-30 06:50:00.874000,2025-07-30 06:52:26.339000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327822 AND vendor_type = 'PRIMARY';
th205,327823,PRIMARY,CREATED,2025-07-30 06:50:48.821000,2025-07-30 06:52:33.443000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 327823 AND vendor_type = 'PRIMARY';
th205,328035,PRIMARY,CREATED,2025-07-30 11:51:39.309000,2025-07-30 11:51:58.194000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328035 AND vendor_type = 'PRIMARY';
th205,328080,PRIMARY,CREATED,2025-07-30 12:21:52.835000,2025-07-30 12:22:01.608000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328080 AND vendor_type = 'PRIMARY';
th205,328081,PRIMARY,CREATED,2025-07-30 12:31:58.995000,2025-07-30 12:32:07.479000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328081 AND vendor_type = 'PRIMARY';
th205,328115,PRIMARY,CREATED,2025-07-30 12:58:08.363000,2025-07-30 12:58:18.209000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328115 AND vendor_type = 'PRIMARY';
th205,328116,PRIMARY,CREATED,2025-07-30 12:58:59.320000,2025-07-30 12:59:01.095000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328116 AND vendor_type = 'PRIMARY';
th205,328177,PRIMARY,CREATED,2025-07-31 06:54:53.789000,2025-07-31 06:54:54.475000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328177 AND vendor_type = 'PRIMARY';
th205,328178,PRIMARY,CREATED,2025-07-31 08:08:46.239000,2025-07-31 08:08:49.565000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328178 AND vendor_type = 'PRIMARY';
th205,328396,PRIMARY,CREATED,2025-07-31 14:29:06.954000,2025-07-31 14:29:13.195000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328396 AND vendor_type = 'PRIMARY';
th205,328405,PRIMARY,CREATED,2025-08-01 05:47:44.566000,2025-08-01 05:48:10.416000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328405 AND vendor_type = 'PRIMARY';
th205,328406,PRIMARY,CREATED,2025-08-01 05:51:25.336000,2025-08-01 05:51:33.034000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328406 AND vendor_type = 'PRIMARY';
th205,328407,PRIMARY,CREATED,2025-08-01 07:25:57.361000,2025-08-01 07:26:01.151000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328407 AND vendor_type = 'PRIMARY';
th205,328494,PRIMARY,CREATED,2025-08-02 07:33:43.156000,2025-08-02 07:33:44.625000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328494 AND vendor_type = 'PRIMARY';
th205,328495,PRIMARY,CREATED,2025-08-02 07:34:50.371000,2025-08-02 07:34:51.862000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328495 AND vendor_type = 'PRIMARY';
th205,328496,PRIMARY,CREATED,2025-08-02 07:35:09.708000,2025-08-02 07:35:10.077000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328496 AND vendor_type = 'PRIMARY';
th205,328507,PRIMARY,CREATED,2025-08-02 11:17:37.778000,2025-08-02 11:17:38.640000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328507 AND vendor_type = 'PRIMARY';
th205,328511,PRIMARY,CREATED,2025-08-02 11:22:24.342000,2025-08-02 11:22:29.350000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328511 AND vendor_type = 'PRIMARY';
th205,328512,PRIMARY,CREATED,2025-08-02 11:22:47.354000,2025-08-02 11:22:49.629000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328512 AND vendor_type = 'PRIMARY';
th205,328513,PRIMARY,CREATED,2025-08-02 11:24:24.646000,2025-08-02 11:24:25.533000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328513 AND vendor_type = 'PRIMARY';
th205,328552,PRIMARY,CREATED,2025-08-02 12:05:41.398000,2025-08-02 12:06:00.695000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328552 AND vendor_type = 'PRIMARY';
th205,328669,PRIMARY,CREATED,2025-08-04 06:13:11.132000,2025-08-04 06:13:31.263000,UPDATE th205.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 328669 AND vendor_type = 'PRIMARY';
