tenant,id,status,invoice_id,invoice_no,partner_detail_id,child_tenant_partner_detail_id,tenantCode,invoice_sequence_type,error_reason
th411,217642,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217643,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217644,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217646,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217647,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217648,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217649,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217650,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217651,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217652,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217653,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217654,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217655,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217656,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217657,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217658,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217660,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217662,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217663,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217664,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217666,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217667,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217668,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217669,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217671,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217672,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217673,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217674,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217675,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217676,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217677,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217678,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217679,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217680,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217681,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217683,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217684,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217685,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217686,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217687,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217688,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217689,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217690,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217691,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217692,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217693,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217694,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217695,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217696,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217697,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217698,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217699,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217701,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217702,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217703,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217704,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217705,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217707,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217709,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217711,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217714,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217715,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217718,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217719,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217721,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217723,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217725,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217727,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217731,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217732,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217735,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217736,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217738,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217740,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217742,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217743,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217745,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217746,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217748,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217750,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217751,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217754,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217756,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217758,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217760,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217761,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217763,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217764,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217767,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217768,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217769,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217771,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217773,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217774,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217776,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217778,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217780,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217782,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217783,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217785,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217787,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217788,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217790,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217791,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217793,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217794,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217796,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217797,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217800,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217801,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217803,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217808,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217810,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217811,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217813,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217816,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217819,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217820,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217822,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217824,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217826,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217829,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217832,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217833,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217834,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217835,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217836,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217837,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217840,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217842,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217845,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217846,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217852,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217853,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217854,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217857,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217858,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217860,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217861,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217862,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217863,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217864,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217866,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217867,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217868,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217870,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217872,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217874,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217877,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217878,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217880,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217881,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217882,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217884,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217885,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217887,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217889,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217891,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217892,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217894,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217895,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217896,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217898,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217899,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217900,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217903,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217904,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217906,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217907,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217909,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217910,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217912,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217913,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217915,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217917,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217918,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217920,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217921,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217924,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217925,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217927,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217928,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217932,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217933,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217935,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217937,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217939,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217941,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217943,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217944,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217946,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217948,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217949,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217951,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217955,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217958,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217959,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217962,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217964,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217965,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217967,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217968,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217970,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217971,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217972,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217975,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217976,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217977,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217978,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217979,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217981,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217982,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217983,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217984,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217986,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217987,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217988,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217989,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217990,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217991,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217995,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217996,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217997,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,217998,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218000,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218002,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218004,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218005,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218007,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218014,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218016,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218018,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218020,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218021,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218023,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218025,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218026,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218028,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218029,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218031,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218033,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218037,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218039,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218043,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218046,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218048,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218050,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218051,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218052,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218053,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218055,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218057,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218059,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218060,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218061,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218062,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218063,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218065,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218067,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218068,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218069,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218070,DISPATCH_READY,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
th411,218071,READY_FOR_RACKING,,,37678,,th402,DEBIT_NOTE_NUMBER,No warehouse ID found
